"S.No","Base Year","State","Centre","Year","Month","Index"
"415","2016","WEST BENGAL","Durgapur","2022","Jan","129.9"
"416","2016","WEST BENGAL","Haldia","2022","Jan","118.0"
"417","2016","WEST BENGAL","Haldia","2021","Jan","114.0"
"418","2016","WEST BENGAL","Haldia","2025","Jan","125.3"
"419","2016","WEST BENGAL","Haldia","2024","Jan","125.4"
"420","2016","WEST BENGAL","Haldia","2023","Jan","121.9"
"421","2016","WEST BENGAL","Howrah","2025","Jan","146.6"
"422","2016","WEST BENGAL","Howrah","2024","Jan","141.1"
"423","2016","WEST BENGAL","Howrah","2023","Jan","134.7"
"424","2016","WEST BENGAL","Howrah","2022","Jan","125.2"
"425","2016","WEST BENGAL","Howrah","2021","Jan","120.9"
"426","2016","WEST BENGAL","Jalpaiguri","2022","Jan","122.5"
"427","2016","WEST BENGAL","Jalpaiguri","2021","Jan","115.9"
"428","2016","WEST BENGAL","Jalpaiguri","2025","Jan","136.6"
"429","2016","WEST BENGAL","Jalpaiguri","2024","Jan","138.0"
"430","2016","WEST BENGAL","Jalpaiguri","2023","Jan","132.2"
"431","2016","WEST BENGAL","Kolkata","2025","Jan","144.8"
"432","2016","WEST BENGAL","Kolkata","2024","Jan","140.4"
"433","2016","WEST BENGAL","Kolkata","2023","Jan","137.8"
"434","2016","WEST BENGAL","Kolkata","2022","Jan","131.2"
"435","2016","WEST BENGAL","Kolkata","2021","Jan","124.8"
"436","2016","WEST BENGAL","Raniganj","2021","Jan","125.4"
"437","2016","WEST BENGAL","Raniganj","2025","Jan","152.6"
"438","2016","WEST BENGAL","Raniganj","2024","Jan","147.2"
"439","2016","WEST BENGAL","Raniganj","2023","Jan","141.2"
"440","2016","WEST BENGAL","Raniganj","2022","Jan","136.9"
"441","2016","All India(with center wise)","All India","2023","Jan","132.8"
"442","2016","All India(with center wise)","All India","2024","Jan","138.9"
"443","2016","All India(with center wise)","All India","2021","Jan","118.2"
"444","2016","All India(with center wise)","All India","2022","Jan","125.1"
"445","2016","ANDHRA PRADESH","Guntur","2024","Feb","149.3"
"446","2016","ANDHRA PRADESH","Guntur","2021","Feb","120.0"
"447","2016","ANDHRA PRADESH","Guntur","2023","Feb","139.9"
"448","2016","ANDHRA PRADESH","Guntur","2022","Feb","126.5"
"449","2016","ANDHRA PRADESH","Nellore","2023","Feb","132.4"
"450","2016","ANDHRA PRADESH","Nellore","2022","Feb","123.5"
"451","2016","ANDHRA PRADESH","Nellore","2024","Feb","139.6"
"452","2016","ANDHRA PRADESH","Nellore","2021","Feb","116.9"
"453","2016","ANDHRA PRADESH","Visakhapatnam","2024","Feb","153.2"
"454","2016","ANDHRA PRADESH","Visakhapatnam","2021","Feb","131.2"
"455","2016","ANDHRA PRADESH","Visakhapatnam","2023","Feb","147.0"
"456","2016","ANDHRA PRADESH","Visakhapatnam","2022","Feb","136.8"
"457","2016","ASSAM","Biswanath-Chariali","2021","Feb","123.1"
"458","2016","ASSAM","Biswanath-Chariali","2023","Feb","134.1"
"459","2016","ASSAM","Biswanath-Chariali","2022","Feb","131.1"
"460","2016","ASSAM","Biswanath-Chariali","2024","Feb","147.7"
"461","2016","ASSAM","Doom-Dooma Tinsukia","2022","Feb","135.1"
"462","2016","ASSAM","Doom-Dooma Tinsukia","2024","Feb","152.2"
"463","2016","ASSAM","Doom-Dooma Tinsukia","2021","Feb","131.0"
"464","2016","ASSAM","Doom-Dooma Tinsukia","2023","Feb","146.4"
"465","2016","ASSAM","Guwahati","2023","Feb","145.9"
"466","2016","ASSAM","Guwahati","2022","Feb","138.9"
"467","2016","ASSAM","Guwahati","2024","Feb","148.9"
"468","2016","ASSAM","Guwahati","2021","Feb","125.0"
"469","2016","ASSAM","Labac-Silchar","2024","Feb","138.3"
"470","2016","ASSAM","Labac-Silchar","2021","Feb","115.3"
"471","2016","ASSAM","Labac-Silchar","2023","Feb","131.4"
"472","2016","ASSAM","Labac-Silchar","2022","Feb","119.7"
"473","2016","ASSAM","Numaligarh-Golaghat","2022","Feb","120.3"
"474","2016","ASSAM","Numaligarh-Golaghat","2024","Feb","146.3"
"475","2016","ASSAM","Numaligarh-Golaghat","2021","Feb","114.5"
"476","2016","ASSAM","Numaligarh-Golaghat","2023","Feb","137.7"
"477","2016","ASSAM","Sibsagar","2024","Feb","144.5"
"478","2016","ASSAM","Sibsagar","2021","Feb","116.0"
"479","2016","ASSAM","Sibsagar","2023","Feb","136.7"
"480","2016","ASSAM","Sibsagar","2022","Feb","126.5"
"481","2016","BIHAR","Munger-Jamalpur","2022","Feb","122.0"
"482","2016","BIHAR","Munger-Jamalpur","2024","Feb","142.4"
"483","2016","BIHAR","Munger-Jamalpur","2021","Feb","117.5"
"484","2016","BIHAR","Munger-Jamalpur","2023","Feb","133.6"
"485","2016","BIHAR","Patna","2021","Feb","117.4"
"486","2016","BIHAR","Patna","2023","Feb","132.9"
"487","2016","BIHAR","Patna","2022","Feb","123.4"
"488","2016","BIHAR","Patna","2024","Feb","138.6"
"489","2016","CHANDIGARH(UT)","Chandigarh","2021","Feb","122.4"
"490","2016","CHANDIGARH(UT)","Chandigarh","2022","Feb","127.0"
"491","2016","CHANDIGARH(UT)","Chandigarh","2023","Feb","140.5"
"492","2016","CHANDIGARH(UT)","Chandigarh","2024","Feb","146.2"
"493","2016","CHHATTISGARH","Bhilai","2024","Feb","127.9"
"494","2016","CHHATTISGARH","Bhilai","2023","Feb","122.7"
"495","2016","CHHATTISGARH","Bhilai","2022","Feb","118.2"
"496","2016","CHHATTISGARH","Bhilai","2021","Feb","112.4"
"497","2016","CHHATTISGARH","Korba","2022","Feb","129.4"
"498","2016","CHHATTISGARH","Korba","2021","Feb","121.4"
"499","2016","CHHATTISGARH","Korba","2024","Feb","146.9"
"500","2016","CHHATTISGARH","Korba","2023","Feb","137.6"
"501","2016","CHHATTISGARH","Raipur","2024","Feb","134.7"
"502","2016","CHHATTISGARH","Raipur","2023","Feb","128.1"
"503","2016","CHHATTISGARH","Raipur","2022","Feb","121.1"
"504","2016","CHHATTISGARH","Raipur","2021","Feb","111.9"
"505","2016","DADRA & NAGAR HAVELI(UT)","Dadra & Nagar Haveli","2024","Feb","129.6"
"506","2016","DADRA & NAGAR HAVELI(UT)","Dadra & Nagar Haveli","2021","Feb","113.5"
"507","2016","DADRA & NAGAR HAVELI(UT)","Dadra & Nagar Haveli","2022","Feb","120.7"
"508","2016","DADRA & NAGAR HAVELI(UT)","Dadra & Nagar Haveli","2023","Feb","124.5"
"509","2016","DELHI (NCT)","Delhi","2024","Feb","130.7"
"510","2016","DELHI (NCT)","Delhi","2021","Feb","112.8"
"511","2016","DELHI (NCT)","Delhi","2022","Feb","120.2"
"512","2016","DELHI (NCT)","Delhi","2023","Feb","128.3"
"513","2016","GOA","Goa","2023","Feb","128.1"
"514","2016","GOA","Goa","2024","Feb","132.9"
"515","2016","GOA","Goa","2021","Feb","113.5"
"516","2016","GOA","Goa","2022","Feb","122.2"
"517","2016","GUJARAT","Ahmedabad","2023","Feb","126.1"
"518","2016","GUJARAT","Ahmedabad","2024","Feb","134.3"
"519","2016","GUJARAT","Ahmedabad","2021","Feb","113.9"
"520","2016","GUJARAT","Ahmedabad","2022","Feb","119.8"
"521","2016","GUJARAT","Bhavnagar","2024","Feb","133.0"
"522","2016","GUJARAT","Bhavnagar","2021","Feb","113.0"
"523","2016","GUJARAT","Bhavnagar","2022","Feb","120.5"
"524","2016","GUJARAT","Bhavnagar","2023","Feb","129.3"
"525","2016","GUJARAT","Rajkot","2023","Feb","133.2"
"526","2016","GUJARAT","Rajkot","2024","Feb","133.6"
"527","2016","GUJARAT","Rajkot","2021","Feb","116.1"
"528","2016","GUJARAT","Rajkot","2022","Feb","124.4"
"529","2016","GUJARAT","Surat","2024","Feb","132.1"
"530","2016","GUJARAT","Surat","2021","Feb","112.9"
"531","2016","GUJARAT","Surat","2022","Feb","121.1"
"532","2016","GUJARAT","Surat","2023","Feb","126.8"
"533","2016","GUJARAT","Vadodara","2023","Feb","126.3"
"534","2016","GUJARAT","Vadodara","2024","Feb","131.8"
"535","2016","GUJARAT","Vadodara","2021","Feb","115.2"
"536","2016","GUJARAT","Vadodara","2022","Feb","120.4"
"537","2016","HARYANA","Faridabad","2024","Feb","138.4"
"538","2016","HARYANA","Faridabad","2023","Feb","134.0"
"539","2016","HARYANA","Faridabad","2022","Feb","122.2"
"540","2016","HARYANA","Faridabad","2021","Feb","116.4"
"541","2016","HARYANA","Gurugram","2021","Feb","119.4"
"542","2016","HARYANA","Gurugram","2024","Feb","141.2"
"543","2016","HARYANA","Gurugram","2023","Feb","134.8"
"544","2016","HARYANA","Gurugram","2022","Feb","122.8"
"545","2016","HARYANA","Yamunanagar","2023","Feb","134.3"
"546","2016","HARYANA","Yamunanagar","2022","Feb","123.6"
"547","2016","HARYANA","Yamunanagar","2021","Feb","114.6"
"548","2016","HARYANA","Yamunanagar","2024","Feb","143.2"
"549","2016","HIMACHAL PRADESH","Himachal Pradesh","2021","Feb","120.5"
"550","2016","HIMACHAL PRADESH","Himachal Pradesh","2022","Feb","126.4"
"551","2016","HIMACHAL PRADESH","Himachal Pradesh","2023","Feb","130.1"
"552","2016","HIMACHAL PRADESH","Himachal Pradesh","2024","Feb","133.9"
"553","2016","JAMMU & KASHMIR","Jammu & Kashmir","2024","Feb","142.8"
"554","2016","JAMMU & KASHMIR","Jammu & Kashmir","2021","Feb","123.3"
"555","2016","JAMMU & KASHMIR","Jammu & Kashmir","2022","Feb","132.8"
"556","2016","JAMMU & KASHMIR","Jammu & Kashmir","2023","Feb","136.2"
"557","2016","JHARKHAND","Bokaro","2021","Feb","118.2"
"558","2016","JHARKHAND","Bokaro","2022","Feb","123.5"
"559","2016","JHARKHAND","Bokaro","2023","Feb","127.6"
"560","2016","JHARKHAND","Bokaro","2024","Feb","131.3"
"561","2016","JHARKHAND","Dhanbad-Jharia","2021","Feb","121.1"
"562","2016","JHARKHAND","Dhanbad-Jharia","2022","Feb","130.8"
"563","2016","JHARKHAND","Dhanbad-Jharia","2023","Feb","137.5"
"564","2016","JHARKHAND","Dhanbad-Jharia","2024","Feb","142.9"
"565","2016","JHARKHAND","Jamshedpur","2021","Feb","127.4"
"566","2016","JHARKHAND","Jamshedpur","2022","Feb","135.8"
"567","2016","JHARKHAND","Jamshedpur","2023","Feb","141.5"
"568","2016","JHARKHAND","Jamshedpur","2024","Feb","151.0"
"569","2016","JHARKHAND","Ramgarh","2021","Feb","122.3"
"570","2016","JHARKHAND","Ramgarh","2022","Feb","128.3"
"571","2016","JHARKHAND","Ramgarh","2023","Feb","134.9"
"572","2016","JHARKHAND","Ramgarh","2024","Feb","145.9"
"573","2016","KARNATAKA","Bengaluru","2024","Feb","135.1"
"574","2016","KARNATAKA","Bengaluru","2023","Feb","125.7"
"575","2016","KARNATAKA","Bengaluru","2021","Feb","116.1"
"576","2016","KARNATAKA","Bengaluru","2022","Feb","119.5"
"577","2016","KARNATAKA","Belgaum","2021","Feb","119.6"
"578","2016","KARNATAKA","Belgaum","2022","Feb","125.5"
"579","2016","KARNATAKA","Belgaum","2024","Feb","141.9"
"580","2016","KARNATAKA","Belgaum","2023","Feb","135.7"
"581","2016","KARNATAKA","Chikmagalur","2024","Feb","135.7"
"582","2016","KARNATAKA","Chikmagalur","2023","Feb","126.3"
"583","2016","KARNATAKA","Chikmagalur","2021","Feb","112.2"
"584","2016","KARNATAKA","Chikmagalur","2022","Feb","116.6"
"585","2016","KARNATAKA","Davanagere","2021","Feb","123.4"
"586","2016","KARNATAKA","Davanagere","2022","Feb","126.8"
"587","2016","KARNATAKA","Davanagere","2024","Feb","144.5"
"588","2016","KARNATAKA","Davanagere","2023","Feb","138.5"
"589","2016","KARNATAKA","Hubli-Dharwad","2024","Feb","136.8"
"590","2016","KARNATAKA","Hubli-Dharwad","2023","Feb","128.4"
"591","2016","KARNATAKA","Hubli-Dharwad","2021","Feb","116.9"
"592","2016","KARNATAKA","Hubli-Dharwad","2022","Feb","123.8"
"593","2016","KARNATAKA","Mercara-Kodagu","2022","Feb","121.5"
"594","2016","KARNATAKA","Mercara-Kodagu","2024","Feb","136.8"
"595","2016","KARNATAKA","Mercara-Kodagu","2023","Feb","130.2"
"596","2016","KARNATAKA","Mercara-Kodagu","2021","Feb","112.5"
"597","2016","KARNATAKA","Mysore","2023","Feb","132.6"
"598","2016","KARNATAKA","Mysore","2021","Feb","116.6"
"599","2016","KARNATAKA","Mysore","2022","Feb","123.9"
"600","2016","KARNATAKA","Mysore","2024","Feb","141.7"
"601","2016","KERALA","Ernakulam/Alwaye","2024","Feb","140.5"
"602","2016","KERALA","Ernakulam/Alwaye","2023","Feb","133.9"
"603","2016","KERALA","Ernakulam/Alwaye","2022","Feb","128.3"
"604","2016","KERALA","Ernakulam/Alwaye","2021","Feb","125.0"
"605","2016","KERALA","Idukki","2022","Feb","128.7"
"606","2016","KERALA","Idukki","2021","Feb","123.2"
"607","2016","KERALA","Idukki","2024","Feb","141.5"
"608","2016","KERALA","Idukki","2023","Feb","134.7"
"609","2016","KERALA","Kollam","2024","Feb","137.6"
"610","2016","KERALA","Kollam","2023","Feb","132.3"
"611","2016","KERALA","Kollam","2022","Feb","126.8"
"612","2016","KERALA","Kollam","2021","Feb","121.8"
"613","2016","MADHYA PRADESH","Bhopal","2021","Feb","115.1"
"614","2016","MADHYA PRADESH","Bhopal","2022","Feb","122.8"
"615","2016","MADHYA PRADESH","Bhopal","2023","Feb","128.2"
"616","2016","MADHYA PRADESH","Bhopal","2024","Feb","134.2"
"617","2016","MADHYA PRADESH","Chhindwara","2021","Feb","118.8"
"618","2016","MADHYA PRADESH","Chhindwara","2022","Feb","124.1"
"619","2016","MADHYA PRADESH","Chhindwara","2023","Feb","130.3"
"620","2016","MADHYA PRADESH","Chhindwara","2024","Feb","143.0"
"621","2016","MADHYA PRADESH","Indore","2021","Feb","114.9"
"622","2016","MADHYA PRADESH","Indore","2022","Feb","117.4"
"623","2016","MADHYA PRADESH","Indore","2023","Feb","125.4"
"624","2016","MADHYA PRADESH","Indore","2024","Feb","134.0"
"625","2016","MADHYA PRADESH","Jabalpur","2021","Feb","118.9"
"626","2016","MADHYA PRADESH","Jabalpur","2022","Feb","127.3"
"627","2016","MADHYA PRADESH","Jabalpur","2023","Feb","133.2"
"628","2016","MADHYA PRADESH","Jabalpur","2024","Feb","141.3"
"629","2016","MAHARASHTRA","Mumbai","2024","Feb","129.0"
"630","2016","MAHARASHTRA","Mumbai","2021","Feb","113.9"
"631","2016","MAHARASHTRA","Mumbai","2023","Feb","124.9"
"632","2016","MAHARASHTRA","Mumbai","2022","Feb","118.8"
"633","2016","MAHARASHTRA","Nagpur","2022","Feb","126.0"
"634","2016","MAHARASHTRA","Nagpur","2024","Feb","141.3"
"635","2016","MAHARASHTRA","Nagpur","2021","Feb","117.3"
"636","2016","MAHARASHTRA","Nagpur","2023","Feb","132.7"
"637","2016","MAHARASHTRA","Nasik","2021","Feb","116.2"
"638","2016","MAHARASHTRA","Nasik","2023","Feb","124.5"
"639","2016","MAHARASHTRA","Nasik","2022","Feb","121.6"
"640","2016","MAHARASHTRA","Nasik","2024","Feb","134.3"
"641","2016","MAHARASHTRA","Pune","2022","Feb","121.0"
"642","2016","MAHARASHTRA","Pune","2024","Feb","129.6"
"643","2016","MAHARASHTRA","Pune","2021","Feb","116.3"
"644","2016","MAHARASHTRA","Pune","2023","Feb","123.4"
"645","2016","MAHARASHTRA","Solapur","2023","Feb","138.5"
"646","2016","MAHARASHTRA","Solapur","2022","Feb","130.8"
"647","2016","MAHARASHTRA","Solapur","2024","Feb","145.7"
"648","2016","MAHARASHTRA","Solapur","2021","Feb","120.8"
"649","2016","MAHARASHTRA","Thane","2024","Feb","130.5"
"650","2016","MAHARASHTRA","Thane","2021","Feb","112.6"
"651","2016","MAHARASHTRA","Thane","2023","Feb","124.8"
"652","2016","MAHARASHTRA","Thane","2022","Feb","122.0"
"653","2016","MEGHALAYA","Shillong","2022","Feb","135.1"
"654","2016","MEGHALAYA","Shillong","2023","Feb","144.8"
"655","2016","MEGHALAYA","Shillong","2024","Feb","146.9"
"656","2016","MEGHALAYA","Shillong","2021","Feb","126.7"
"657","2016","ODISHA","Angul-Talchar","2023","Feb","142.6"
"658","2016","ODISHA","Angul-Talchar","2021","Feb","126.4"
"659","2016","ODISHA","Angul-Talchar","2022","Feb","131.6"
"660","2016","ODISHA","Angul-Talchar","2024","Feb","148.8"
"661","2016","ODISHA","Cuttack","2022","Feb","135.9"
"662","2016","ODISHA","Cuttack","2024","Feb","153.6"
"663","2016","ODISHA","Cuttack","2023","Feb","141.5"
"664","2016","ODISHA","Cuttack","2021","Feb","126.3"
"665","2016","ODISHA","Keonjhar","2022","Feb","134.2"
"666","2016","ODISHA","Keonjhar","2021","Feb","125.5"
"667","2016","ODISHA","Keonjhar","2024","Feb","144.6"
"668","2016","ODISHA","Keonjhar","2023","Feb","140.9"
"669","2016","PUDUCHERRY(UT)","Puducherry","2022","Feb","130.7"
"670","2016","PUDUCHERRY(UT)","Puducherry","2023","Feb","138.5"
"671","2016","PUDUCHERRY(UT)","Puducherry","2024","Feb","155.2"
"672","2016","PUDUCHERRY(UT)","Puducherry","2021","Feb","124.8"
"673","2016","PUNJAB","Amritsar","2021","Feb","119.5"
"674","2016","PUNJAB","Amritsar","2022","Feb","120.9"
"675","2016","PUNJAB","Amritsar","2023","Feb","129.7"
"676","2016","PUNJAB","Amritsar","2024","Feb","133.8"
"677","2016","PUNJAB","Jalandhar","2021","Feb","118.8"
"678","2016","PUNJAB","Jalandhar","2022","Feb","121.6"
"679","2016","PUNJAB","Jalandhar","2023","Feb","139.1"
"680","2016","PUNJAB","Jalandhar","2024","Feb","143.5"
"681","2016","PUNJAB","Ludhiana","2021","Feb","119.0"
"682","2016","PUNJAB","Ludhiana","2022","Feb","124.4"
"683","2016","PUNJAB","Ludhiana","2023","Feb","137.8"
"684","2016","PUNJAB","Ludhiana","2024","Feb","143.1"
"685","2016","PUNJAB","Sangrur","2021","Feb","115.3"
"686","2016","PUNJAB","Sangrur","2022","Feb","120.5"
"687","2016","PUNJAB","Sangrur","2023","Feb","132.6"
"688","2016","PUNJAB","Sangrur","2024","Feb","138.1"
"689","2016","RAJASTHAN","Alwar","2023","Feb","126.5"
"690","2016","RAJASTHAN","Alwar","2022","Feb","124.9"
"691","2016","RAJASTHAN","Alwar","2021","Feb","116.3"
"692","2016","RAJASTHAN","Alwar","2024","Feb","127.7"
"693","2016","RAJASTHAN","Bhilwara","2024","Feb","131.1"
"694","2016","RAJASTHAN","Bhilwara","2023","Feb","130.2"
"695","2016","RAJASTHAN","Bhilwara","2022","Feb","122.4"
"696","2016","RAJASTHAN","Bhilwara","2021","Feb","115.9"
"697","2016","RAJASTHAN","Jaipur","2023","Feb","126.8"
"698","2016","RAJASTHAN","Jaipur","2022","Feb","117.2"
"699","2016","RAJASTHAN","Jaipur","2021","Feb","115.5"
"700","2016","RAJASTHAN","Jaipur","2024","Feb","125.5"
"701","2016","TAMIL NADU","Chennai","2021","Feb","120.7"
"702","2016","TAMIL NADU","Chennai","2024","Feb","138.0"
"703","2016","TAMIL NADU","Chennai","2023","Feb","131.3"
"704","2016","TAMIL NADU","Chennai","2022","Feb","123.7"
"705","2016","TAMIL NADU","Coimbatore","2024","Feb","133.8"
"706","2016","TAMIL NADU","Coimbatore","2023","Feb","129.1"
"707","2016","TAMIL NADU","Coimbatore","2022","Feb","120.6"
"708","2016","TAMIL NADU","Coimbatore","2021","Feb","118.4"
"709","2016","TAMIL NADU","Coonoor","2024","Feb","138.3"
"710","2016","TAMIL NADU","Coonoor","2023","Feb","131.1"
"711","2016","TAMIL NADU","Coonoor","2022","Feb","124.0"
"712","2016","TAMIL NADU","Coonoor","2021","Feb","128.4"
"713","2016","TAMIL NADU","Madurai","2024","Feb","144.8"
"714","2016","TAMIL NADU","Madurai","2023","Feb","137.4"
"715","2016","TAMIL NADU","Madurai","2022","Feb","126.4"
"716","2016","TAMIL NADU","Madurai","2021","Feb","124.1"
"717","2016","TAMIL NADU","Salem","2024","Feb","136.7"
"718","2016","TAMIL NADU","Salem","2023","Feb","131.1"
"719","2016","TAMIL NADU","Salem","2022","Feb","122.4"
"720","2016","TAMIL NADU","Salem","2021","Feb","120.6"
"721","2016","TAMIL NADU","Tirunelveli","2023","Feb","141.0"
"722","2016","TAMIL NADU","Tirunelveli","2022","Feb","127.6"
"723","2016","TAMIL NADU","Tirunelveli","2021","Feb","123.7"
"724","2016","TAMIL NADU","Tirunelveli","2024","Feb","155.0"
"725","2016","TAMIL NADU","Virudhu Nagar","2024","Feb","142.2"
"726","2016","TAMIL NADU","Virudhu Nagar","2023","Feb","134.0"
"727","2016","TAMIL NADU","Virudhu Nagar","2022","Feb","124.7"
"728","2016","TAMIL NADU","Virudhu Nagar","2021","Feb","120.9"
"729","2016","TELANGANA","Hyderabad","2021","Feb","118.3"
"730","2016","TELANGANA","Hyderabad","2024","Feb","139.5"
"731","2016","TELANGANA","Hyderabad","2023","Feb","133.1"
"732","2016","TELANGANA","Hyderabad","2022","Feb","122.9"
"733","2016","TELANGANA","Mancheriyal","2023","Feb","145.0"
"734","2016","TELANGANA","Mancheriyal","2022","Feb","135.1"
"735","2016","TELANGANA","Mancheriyal","2021","Feb","127.3"
"736","2016","TELANGANA","Mancheriyal","2024","Feb","152.1"
"737","2016","TELANGANA","Warangal","2021","Feb","117.6"
"738","2016","TELANGANA","Warangal","2024","Feb","145.7"
"739","2016","TELANGANA","Warangal","2023","Feb","136.1"
"740","2016","TELANGANA","Warangal","2022","Feb","123.7"
"741","2016","TRIPURA","Tripura","2024","Feb","138.4"
"742","2016","TRIPURA","Tripura","2021","Feb","115.0"
"743","2016","TRIPURA","Tripura","2022","Feb","124.7"
"744","2016","TRIPURA","Tripura","2023","Feb","130.9"
"745","2016","UTTARAKHAND","Udham Singh Nagar","2022","Feb","131.6"
"746","2016","UTTARAKHAND","Udham Singh Nagar","2023","Feb","143.4"
"747","2016","UTTARAKHAND","Udham Singh Nagar","2024","Feb","146.4"
"748","2016","UTTARAKHAND","Udham Singh Nagar","2021","Feb","125.5"
"749","2016","UTTAR PRADESH","Agra","2022","Feb","125.4"
"750","2016","UTTAR PRADESH","Agra","2023","Feb","137.3"
"751","2016","UTTAR PRADESH","Agra","2024","Feb","142.1"
"752","2016","UTTAR PRADESH","Agra","2021","Feb","119.8"
"753","2016","UTTAR PRADESH","Ghaziabad/G.B. Nagar","2024","Feb","141.3"
"754","2016","UTTAR PRADESH","Ghaziabad/G.B. Nagar","2021","Feb","118.8"
"755","2016","UTTAR PRADESH","Ghaziabad/G.B. Nagar","2022","Feb","127.6"
"756","2016","UTTAR PRADESH","Ghaziabad/G.B. Nagar","2023","Feb","135.4"
"757","2016","UTTAR PRADESH","Kanpur","2023","Feb","135.7"
"758","2016","UTTAR PRADESH","Kanpur","2024","Feb","140.5"
"759","2016","UTTAR PRADESH","Kanpur","2021","Feb","120.3"
"760","2016","UTTAR PRADESH","Kanpur","2022","Feb","127.1"
"761","2016","UTTAR PRADESH","Lucknow","2024","Feb","144.8"
"762","2016","UTTAR PRADESH","Lucknow","2021","Feb","123.0"
"763","2016","UTTAR PRADESH","Lucknow","2022","Feb","128.7"
"764","2016","UTTAR PRADESH","Lucknow","2023","Feb","140.6"
"765","2016","UTTAR PRADESH","Varanasi","2023","Feb","134.5"
"766","2016","UTTAR PRADESH","Varanasi","2024","Feb","137.4"
"767","2016","UTTAR PRADESH","Varanasi","2021","Feb","122.1"
"768","2016","UTTAR PRADESH","Varanasi","2022","Feb","126.7"
"769","2016","WEST BENGAL","Darjeeling","2022","Feb","116.4"
